numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,cdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo
260741032,202106,1,0,0,63,160,2659.85,15292.56,3081.06,-1896.73,1537.65,7,1,1,0,0,2,73085.1,0,81297.21,1,237643.57,1,2,39729.51,1,62,110404.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,896.28,14,42581.76,0,0,0,0,11,56980.86,0,0,0,0,0,0,1,1947.36,16,3081.06,1,0,0,1,211.14,5,263628.73,1,2932.5,5,29325,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,5,29325,0,0,169,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,202694.4,-273,,96228.02,111516.32,1359.14,70951.19,10.06,225216,0,0,0,0,-154672.29,4.72,4845,70951.19,30,0,12539.37
261333493,202106,1,0,0,55,261,896.13,5470,680.32,-58.73,242.71,8,1,1,0,-398.91,2,12389.6,0,0,1,39030.53,1,5,42248.29,1,11,16204.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,139968.22,0,0,0,0,2,344.92,0,0,0,0,2,527.85,0,0,0,0,0,0,0,0,12,680.32,0,0,0,0,0,1,3563.57,1,9384,13,31671,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,26979,2,4692,99,0,1,0,0,50673.6,-2040,,0,0,0,,,56304,,,0,0,,,1256,,,,0,0,0,63342,-1310,,14146.96,16594.38,0,7726.55,3.1,70380,0,0,0,0,-15950.44,0,1256,7726.55,7,0,1290.3
261476354,202106,1,0,0,63,325,3882.37,59429.71,235.69,-15.94,3124.79,9,1,1,0,0,2,205211.9,0,198271.5,1,279266.3,3,1,16915.3,1,1,882.97,1,0,0,0,0,0,0,0,0,2,1176697.29,0,0,0,0,12,4243046.48,0,0,0,0,0,1,169982.94,0,0,3,7788.26,0,0,0,0,0,0,3,3448.84,0,0,0,0,0,0,0,0,8,235.69,1,0,0,1,234.6,1,105435.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,0,0,0,0,0,0,0,0,0,46,0,0,0,0,177357.6,-1034,,0,0,0,,,197064,,,0,0,,,4098,,,,0,0,0,177357.6,-122,,761.78,893.56,0,882.97,0,197064,0,0,7,0,-893.56,0,4286,882.97,1,0,35.19
262057150,202106,1,0,0,81,325,1780.17,33762.77,1999.17,-594.97,408.27,6,1,1,0,0,2,8483.35,0,88.7,1,12570.03,2,0,0,1,17,35458.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,12469.81,0,0,0,0,4,11946.1,0,0,0,0,0,0,1,1774.04,6,1999.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,0,0,0,0,0,74,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,202694.4,-882,,30591.83,35884.21,0,35458.71,0,225216,0,0,0,0,-28324.73,0,9080,35458.71,17,0,1841.61
262104545,202106,1,0,0,58,218,-15710.97,-75018.91,5660.22,-20548.3,2329.03,8,1,1,0,-6817.07,2,11345.9,0,0,1,11818.64,4,0,0,1,50,248307.58,1,16,47487.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,36953.34,2,9514.2,0,0,0,0,0,0,0,0,0,0,1,3413.33,8,5660.22,0,0,0,0,0,8,374793.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,157,0,1,0,0,1063976.86,-548,,48306.46,48306.46,0,29185.85,0,1182221.42,0,0,7,0,-75250.26,0,6020,29185.85,9,0,8691.93,0,0,1380604.87,-1279,,215733.11,250348.4,2706.53,164447.65,28.11,1534005.41,0,0,21,253208.33,-463961.58,11.85,6041,164447.65,29,0,21501.09
263956165,202106,1,0,0,66,275,4062.84,40515.45,3934.57,-107.4,216.76,8,1,1,0,0,2,12188.63,0,112362.65,1,131595.45,2,0,0,1,16,7940.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2505.95,6,3934.57,0,0,0,0,0,1,17595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,304041.6,-579,,0,0,0,,,337824,,,0,0,,,2346,,,,0,0,0,506736,-1157,,6837.25,8020.09,0,7940.68,0,563040,0,0,7,0,-7910.91,0,8371,7940.68,16,0,387.09
265157278,202106,1,0,0,76,325,4478.76,73059.14,3653.13,-1788.94,2492.8,8,1,1,0,-31.74,2,17457.19,0,1.12,1,18715.12,2,4,8886.64,1,32,115181.46,1,16,57388.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,39647.59,0,0,0,0,0,0,0,0,0,0,0,0,1,2505.95,10,3653.13,0,0,0,0,0,1,24633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,3,0,0,2,0,0,0,0,135,0,0,0,0,506736,-395,,133990.42,83303.55,50686.87,51372.54,526.6,563040,0,0,21,130678.06,-64515,0,4007,51372.54,13,0,42263.19,0,0,506736,-122,,143764.34,151529.46,17106.1,91437.32,177.72,563040,0,0,21,169609.93,-124689.9,0,9030,91437.32,18,0,26005.41
265198918,202106,1,0,0,42,273,-1623.91,13478.29,2557.05,-4047.2,482.86,6,1,1,0,0,2,17576.99,0,0,1,14074.7,1,4,23088.56,1,20,58420.35,1,12,50547.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,49362.36,3,15799.62,0,0,7,13273.04,0,0,0,0,0,0,1,1774.04,10,2557.05,0,0,0,0,0,19,156876.45,6,64578.34,0,0,0,0,0,0,0,0,0,0,0,0,1,321,0,0,0,0,0,0,0,0,0,182,0,1,0,0,177357.6,-456,,51153.84,51153.84,0,38151.09,0,197064,0,0,7,0,-23998.38,0,5053,38151.09,8,0,6474.96,0,0,126684,-1825,,50640.99,59401.88,0,49612.21,4.48,140760,0,0,7,59401.88,-58595.45,0,5874,49612.21,12,0,3694.95
265253829,202106,1,0,0,58,72,3117.97,27862.13,2720.18,-289.16,628.28,7,1,1,0,0,2,37581.46,0,5655.91,1,9401.52,2,23,47024.33,1,2,4616.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15369.83,0,0,0,0,0,0,2,5457.95,0,0,0,0,0,0,1,2505.95,8,2720.18,0,0,0,0,0,2,168775.93,1,5865,2,11730,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,2,11730,0,0,142,0,1,0,0,253368,-852,,0,0,0,,,281520,,,0,0,,,2078,,,,0,0,0,253368,-1218,,3935.95,4616.86,0,4616.86,0,281520,0,0,0,0,-55962.25,0,2078,4616.86,2,0,175.95
266197145,202106,1,0,0,66,87,3017.34,4082.72,4339.86,-2211.35,1083.88,8,1,1,0,-230.56,4,19584.87,0,1.12,1,45795.69,1,7,17908.94,1,9,99269.59,1,5,16835.01,1,56552.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4524.26,0,0,0,0,2,1079.87,0,0,0,0,1,,1,3413.33,10,4339.86,0,0,0,0,0,3,17541.79,2,12379.84,4,23460,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,4,23460,0,0,120,0,1,0,0,530742.61,-303,,17037.03,17037.03,0,13131.84,0,602406.91,0,0,0,0,-4945.77,0,2642,13131.84,3,0,1032.24,0,0,530742.61,-668,,85244.36,99991.63,0,93714.48,0,589714.02,0,0,0,0,-39456.95,0,2642,93714.48,6,0,6463.23
267294620,202106,1,0,0,44,91,25838.02,384064.99,1805.73,16435.32,4052.56,8,1,1,0,0,2,226761.08,0,95.44,1,530537.83,1,1,46920,1,16,153142.84,1,3,8426.76,0,0,0,0,4,20181.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365483.17,0,0,0,0,5,124871.37,0,0,0,0,1,23460,0,0,0,0,0,0,0,0,8,1805.73,0,0,0,0,0,0,0,2,15512.92,6,25806,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,5,21114,1,4692,100,0,0,0,0,649056.14,-638,,190397.85,190397.85,0,3056.89,0,721235.76,0,0,7,17595,-23460,0,2302,3056.89,1,0,16691.79,0,0,886666.06,-1004,,1008419.88,1182876.51,0,147020.47,0,985184.51,0,0,7,250271.28,-190647.69,0,2302,147020.47,12,0,250271.28
267362374,202106,1,0,0,65,325,3721.34,40857.4,2737.86,-581.64,1420.07,10,1,1,0,56231.83,2,52858.39,0,22457.48,1,99804.2,1,0,0,1,3,1929.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,5985.93,0,0,0,0,0,0,2,57001.71,0,0,0,0,0,0,1,1774.04,12,2737.86,0,0,0,0,0,3,180493.38,0,0,7,161874,4,188828.83,3,69140.37,0,0,0,0,0,0,1,25,0,0,0,0,0,7,161874,0,0,131,0,1,0,0,76010.4,-1065,,-91.9,-91.9,0,,,84456,,,7,0,,,6245,,,,0,0,0,101347.2,-1430,,1758.25,2062.42,0,1763.14,1.73,112608,0,0,7,0,-937,0,6245,1763.14,4,0,199.41
267755228,202106,1,0,0,46,202,-402.25,5327.77,1584.19,-2478.22,784.74,11,1,1,0,-1537.61,2,14788.85,0,1899.9,1,27934.9,1,11,11092.8,1,43,98852.72,1,0,0,2,3919.61,0,0,0,0,0,0,0,1,321.61,0,0,0,1,0,0,0,0,6,230610.82,0,0,0,0,5,7354.19,0,0,0,0,12,33226.12,0,0,0,0,0,0,0,0,30,1604.49,0,0,0,0,0,4,231.52,15,90088.74,12,63928.5,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,12,63928.5,0,0,309,0,1,0,0,454922.24,-91,,0,0,0,,,505469.16,,,0,0,,,2114,,,,0,0,0,454922.24,-1310,,85537.52,100335.51,0,75746.39,0,505469.16,0,0,0,0,-65727.94,0,5645,75746.39,26,0,6369.39
267770838,202106,1,0,0,62,325,2149.79,18734.86,1469.4,0,580.04,4,1,1,0,0,2,44321.47,0,0,1,40015.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9051.85,0,0,0,0,0,0,13,22039.6,0,0,0,0,0,0,1,1573.36,4,1469.4,0,0,0,0,0,2,19354.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268108559,202106,1,0,0,49,183,3180.7,28750.88,3493.78,-89.81,-177.09,6,1,1,0,0,2,4127.65,0,0,1,17132.21,2,0,0,1,10,11264.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9016.01,0,0,0,0,0,0,0,0,0,0,0,0,1,3808.36,4,3493.78,0,0,0,0,0,2,18768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,40,0,1,0,0,886666.06,-668,,-994.14,0,-994.14,,,985184.51,,,7,0,,,5545,,,,0,0,0,886666.06,-668,,9718.02,11399.23,0,9016.01,0,985184.51,0,0,7,0,-9334.05,0,5545,9016.01,9,0,715.53
268419380,202106,1,0,0,59,86,382.16,-14215.02,1059.16,-849.64,272.49,7,1,1,0,0,2,624.91,0,0,0,118.84,2,4,3026.34,1,38,56598.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,81191.09,0,0,0,0,3,8185.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1059.16,0,0,0,0,0,1,54127.4,0,0,2,51025.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51025.5,0,0,63,0,1,0,0,38005.2,-2221,,0,0,0,,,42228,,,0,0,,,1070,,,,0,0,0,126684,-1310,,48538.36,56935.49,0,15377.24,0,140760,0,0,0,0,-51025.5,0,2052,15377.24,8,0,5947.11
269542893,202106,1,0,0,67,131,12341.8,105390.53,600.24,-104.33,10114.18,6,1,1,0,0,2,785698.87,0,15.71,1,816348.61,1,21,84580.33,1,6,14864.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100982.39,0,0,1,1790.91,3,5032.11,0,0,0,0,0,0,0,0,0,0,0,0,1,1774.04,6,600.24,0,0,0,0,0,1,110624.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,90,0,0,0,0,63342,-852,,0,0,0,,,70380,,,0,0,,,2072,,,,0,0,0,63342,-1187,,12921.94,15157.43,0,5032.11,0,70380,0,0,0,0,-15578.4,0,2124,5032.11,3,0,1466.25
269653739,202106,1,0,0,67,325,4164.03,93487.54,-2580.37,-1474.64,7224.35,9,1,1,0,0,2,480615.61,0,46513.94,1,493466.53,1,0,0,1,18,48266.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2704.43,1,0,0,0,0,1,298886.26,0,0,12,17505.37,12,37803.76,0,0,0,0,6,68720.07,0,0,0,0,0,0,1,-3413.33,8,-2580.37,0,0,0,0,0,3,313443.51,4,41715.71,3,117300,0,0,1,2506.65,0,0,0,0,0,0,1,86,0,0,0,0,0,3,117300,0,0,167,0,1,0,0,758990.02,-1126,,0,0,0,,,843347.21,,,0,0,,,727,,,,0,0,0,882583.04,-760,,41572.98,48765.1,0,44433.69,0,980647.82,0,0,21,48765.1,-40532.6,0,8746,44433.69,15,0,2650.98
271929279,202106,1,0,0,67,288,2092.92,59092.85,3767.13,-3144.51,1717.22,8,1,1,0,0,2,14444.09,0,0,1,3872.6,3,0,0,1,15,142154.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1855,0,0,0,0,0,0,1,2505.95,8,3767.13,0,0,0,0,0,4,214659,10,110579.88,0,0,1,22543.98,0,0,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,95,0,1,0,0,709430.4,-638,,0,0,0,,,788256,,,7,0,,,3383,,,,0,0,0,709430.4,-395,,122664.4,143885.34,0,75689.56,1.72,788256,0,0,0,0,-125823.93,379.86,8751,75689.56,6,0,19999.65
272252277,202106,1,0,0,55,211,1580.03,30616.33,414.45,-682.62,1676.29,8,1,1,0,0,2,121360.24,0,1.12,1,295073.68,3,6,34541.1,1,19,42663.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,250775.82,0,0,0,0,3,2776.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,414.45,0,0,0,0,0,0,0,2,105288.48,6,14076,0,0,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,4,11964.6,2,2111.4,79,0,1,0,0,454922.24,-303,,0,0,0,,,505469.16,,,0,0,,,4088,,,,0,0,0,453924.6,-579,,36916.75,43303.34,0,15990.95,0,504360.67,0,0,7,0,-38273.94,0,6363,15990.95,5,0,3436.89
272483166,202106,1,0,0,47,316,123.16,2318.85,31.91,-18.72,96.51,7,1,1,0,0,3,5099.4,995.87,32.56,0,6551.63,2,0,0,1,1,2519.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.8,0,0,0,0,0,0,0,0,0,2,2071.75,1,2519.22,0,0,0,0,3,2762.54,0,0,0,0,0,0,0,0,4,31.91,0,0,0,0,0,4,45747,4,33753.07,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,49,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,126684,-1795,,2181.06,2558.38,0,2519.22,0,140760,0,0,0,0,-2546.87,0,1492,2519.22,1,0,129.03
272500083,202106,1,0,0,42,269,61641.13,235325.81,16616.67,-2594.83,40978.86,8,1,1,0,-1033.7,2,37786.1,0,880.33,1,406219.7,1,30,42150.41,1,51,218278.16,1,10,1249657.42,0,0,0,0,0,0,0,0,0,1,1243635.18,0,0,0,0,0,0,0,0,1,409366.31,0,0,0,0,12,91231.84,1,20444.78,0,0,1,1476.64,3,1185.43,2,888.48,0,0,0,0,32,16833.62,0,0,0,0,0,3,254482.35,6,60726.98,1,234.6,0,0,0,0,0,0,0,0,0,0,1,133,1,0,1,0,2,0,0,1,234.6,314,0,1,0,0,3214783.85,-1703,,2059453.23,841393.88,1218059.35,1246088.26,12569.08,3571982.06,0,0,0,0,-1735414.29,6667.82,3786,1246088.26,8,0,863034.75,0,0,3214783.85,-1703,,187644.72,220107.25,0,182170.68,1.72,3571982.06,0,0,0,0,-177567.16,0,6336,182170.68,41,0,15659.55
273240290,202106,1,0,0,76,180,6923.42,105215.44,1835.87,4251.56,85.65,7,1,1,0,-1575.08,2,0,0,508.65,1,-3128.71,1,0,0,1,5,16789.97,1,2,6980.27,1,15411.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13219.65,1,504.39,0,0,0,0,0,0,0,0,0,0,1,1774.04,8,1835.87,0,0,0,0,0,3,8032.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,52,0,0,0,0,101347.2,-760,,14080.87,14080.87,0,504.39,0,112608,0,0,7,5865,0,0,5456,504.39,1,0,1337.22,0,0,126684,-395,,46793.77,54889.09,0,13219.65,0,140760,0,0,7,11730,-15835.5,0,5456,13219.65,3,0,5301.96
273306294,202106,1,0,0,57,190,4560,42936.83,4375.65,-75.08,232.24,7,1,1,0,-47.03,2,4051.43,0,0,1,-705.72,3,7,17097.64,1,11,20047.87,1,2,6098.41,1,77056.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15182.27,1,5630.38,0,0,1,2228.68,0,0,0,0,0,0,1,1774.04,12,4375.65,0,0,0,0,0,6,77890.71,1,27177.23,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,0,0,0,0,0,0,0,84,0,0,0,0,126684,-334,,6171.59,6171.59,0,6098.41,0,140760,0,0,7,6171.59,-6186.74,0,3688,6098.41,2,0,316.71,0,0,152020.8,-821,,17296.2,20288.44,0,16065.25,0,168912,0,0,0,0,-20365.79,0,5781,16065.25,8,0,1184.73
274101924,202106,1,0,0,59,109,883.82,13873.76,2292.37,-1616.9,416.09,6,1,1,0,0,2,9146.64,0,71.86,1,15711.07,1,0,0,1,17,54231.28,1,1,4105.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,675.64,0,0,0,0,8,37843.24,0,0,0,0,0,0,1,1947.36,6,2292.37,0,0,0,0,0,5,120819,4,45512.4,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,100,0,1,0,0,44339.4,-579,,4105.5,4105.5,0,0,0,49266,0,0,7,4105.5,-3626.77,0,3100,0,0,0,410.55,0,0,177357.6,-944,,127159.62,148935.2,223.03,27323.82,2.33,197064,0,0,7,58650,-46920,0,3100,27323.82,8,0,16398.54
274406101,202106,1,0,0,61,318,2652.09,67331.77,1704.89,-509.3,1316.8,8,1,1,0,0,2,63947.52,0,101946.87,1,297383.38,5,10,19483.24,1,19,69455.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,191464.09,0,0,0,0,8,13972.94,0,0,0,0,6,5618.93,0,0,0,0,0,0,0,0,8,1704.89,0,0,0,0,0,0,0,0,0,3,14076,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,14076,0,0,110,0,1,0,0,647833.43,-395,,0,0,0,,,719877.07,,,14,0,,,7674,,,,0,0,0,650482.64,-607,,59922.77,70289.4,0,65976.1,0,722820.89,0,0,0,0,-158399.02,0,9639,65976.1,17,0,4856.22
275078494,202106,1,0,0,66,281,1816.97,27513.88,2309.37,-490.42,70.64,9,1,1,0,-1258.69,2,5506.9,0,254.89,1,40896.52,1,0,0,1,1,1545.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1774.04,8,2309.37,0,0,0,0,0,1,36094.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,126684,-1522,,1118.06,1118.06,0,0,0,140760,0,0,0,0,-8175.99,0,4706,0,0,0,105.57,0,0,50673.6,-1613,,1682.95,1974.1,0,0,0,56304,0,0,7,0,-1979.12,0,6078,0,0,0,1196.46
275567180,202106,1,0,0,44,286,2923.9,49476.02,2554.19,-1634.49,1949.67,9,1,1,0,0,2,111433.27,0,314421.61,1,453116.99,1,28,59399.21,1,20,58981.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,243104.25,0,0,0,0,15,44001.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2554.19,1,0,0,1,234.6,2,2346,5,18005.55,8,45747,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,8,45747,0,0,168,0,1,0,0,177357.6,-122,,0,0,0,,,197064,,,0,0,,,2081,,,,0,0,0,177357.6,-1552,,50886.24,59689.55,0,48147.84,0,197064,0,0,0,0,-52227.13,0,6132,48147.84,16,0,4645.08
276413929,202106,1,0,0,56,378,-302.03,86850.8,0.34,-559.25,301.47,8,1,1,0,-550.53,2,1768.07,0,123.51,1,1727.62,1,0,0,1,2,2608.93,1,1,3421.25,0,0,0,0,0,0,1,0,136114.81,1,213286.24,0,0,0,0,0,0,0,0,0,0,0,0,1,1486.77,0,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,18,102.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,34,0,0,0,0,31671,-1460,,3462.3,3462.3,0,0,0,35190,0,0,0,0,-4534.61,0,3668,0,0,0,375.36,0,0,25336.8,-1825,,2250.85,2640.24,0,0,0,28152,0,0,0,0,-2640.24,0,3668,0,0,0,281.52
277402822,202106,1,0,0,69,325,180.23,-9877.35,453.24,-1535.76,1303.01,6,1,1,0,0,2,73961.22,0,33133.76,1,290297.72,2,0,0,1,15,46936.02,0,0,0,0,0,0,0,0,0,1,214659,0,0,0,0,0,0,0,0,0,0,0,4,312018,0,0,0,0,4,21445.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,453.24,1,0,0,1,234.6,5,321402,2,938.4,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,52,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,177357.6,-699,,40103.97,47041.95,0,35678.55,0,197064,0,0,0,0,-41568.98,0,8071,35678.55,9,0,2650.98
277698109,202106,1,0,0,53,108,4845.09,44214.12,4731.14,-58.95,156.1,7,1,1,0,-78478.47,2,0,0,0,1,-29438.73,1,1,17595,1,10,25404.32,1,11,12847.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11730,0,0,2,1177.76,1,712.01,1,2.19,0,0,0,0,0,0,0,0,1,1609.59,1,3808.36,16,4731.14,0,0,0,0,0,7,172431,1,3049.8,0,0,0,0,0,0,0,0,0,0,0,0,1,119,1,0,0,0,1,0,0,0,0,106,0,1,0,0,542087.59,-760,,11390.67,11390.67,0,50.06,0,602406.91,0,0,0,0,-22497.91,0,3272,50.06,6,0,1055.7,0,0,542087.59,-760,,21917.46,25709.18,0,6629.79,0,602406.91,0,0,0,0,-15710.01,0,3272,6629.79,2,0,6193.44
278284148,202106,1,0,0,63,283,4728.03,37695.49,493.15,-1014.26,4624.56,6,1,1,0,0,2,347524.31,0,170191.78,1,551669.03,2,28,52252.27,1,18,25098.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,204199.57,0,0,4,31648.9,0,0,0,0,0,0,2,3169.49,0,0,0,0,0,0,0,0,6,493.15,0,0,0,0,0,2,21800.2,0,0,3,64515,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,58650,1,5865,158,0,0,0,0,126684,-426,,0,0,0,,,140760,,,0,0,,,4696,,,,0,0,0,76010.4,-821,,21882.44,25668.1,0,5192.2,3.12,84456,0,0,0,0,-16315.33,0,7951,5192.2,4,0,2334.27
